id_cliente,fecha_registro,año_registro,mes_registro,trimestre_registro,nombre_completo,nombre_limpio,apellido,email,email_valido,dominio_email,edad,rango_edad,genero,pais,ciudad,codigo_postal,profesion,segmento_cliente,estado_cliente,fecha_ultima_compra,dias_sin_compra,total_compras,monto_total_gastado,ticket_promedio,frecuencia_compras_mes,antiguedad_dias,churn_risk,lifetime_value,canal_adquisicion,ultima_campania,num_reclamaciones,puntuacion_satisfaccion,activo,fecha_baja,motivo_baja,sucursal_preferida,dispositivo_preferido,acepta_newsletter,verificado_identidad,limite_credito,riesgo_fraude
4087,2021-10-22,2021,10,4,LUIS  LOPEZ,Luis,Lopez,luis@gmail.com,True,gmail.com,66,60+,M,México,,,,Básico,Baja Voluntaria,2022-10-20,1315,12,4289.59067217142,357.4658893476183,0.21454112038140644,1678,Alto,933.0754441850825,Web,,8,1,0,2022-08-09,,,App Android,1,RECHAZADO,541,Medio
4088,2021-12-05,2021,12,4,laura,Laura,,laura@yahoo.com,True,yahoo.com,veinticinco,,F,,Santiago,08001,Docente,Corporativo,Baja Voluntaria,2022-05-22,1466,-34,0,0,0,1678,Alto,0.0,Evento,Navidad2023,2,4,Activo,2022-04-22,,Centro,Web Móvil,No,,412,Alto
4089,2021-03-01,2021,3,1,carlos fernandez,Carlos,Fernandez,carlos@empresa.es,True,empresa.es,69,60+,0,México,,28001,Médico,,Baja Voluntaria,2021-03-12,1902,1,490.3191138917591,490.3191138917591,0.015682174594877155,1913,Alto,93.55278440694828,Redes Sociales,Navidad2023,0,6,False,2021-09-15,No usa,Sur,Web Móvil,True,RECHAZADO,341,
4090,2021-12-29,2021,12,4,PEDRO fernandez,Pedro,Fernandez,pedro@gmail.com,True,gmail.com,69,60+,,Chile,Madrid,123,,VIP,,2022-01-16,1592,36,1454.331493325916,40.398097036831,0.6708074534161491,1610,Alto,329.7086925863101,,Navidad2023,9,2,Inactivo,,,Norte,,1,,16136,Alto
4091,2021-10-29,2021,10,4,sanchez,Desconocido,Sanchez,cliente4091@hotmail.com,True,hotmail.com,22,18-29,0,España,Buenos Aires,CP_INVALIDO,Jubilado,VIP,Inactivo,2022-05-13,1475,50,17778.604929515823,355.57209859031644,0.8976660682226212,1671,Alto,3883.4175938200333,Email Marketing,Verano2023,2,0,0,,,,,False,RECHAZADO,8931,Alto
4092,2022-03-13,2022,3,1,maria martinez,Maria,Martinez,correo_invalido_sin_arroba,False,,-12,Menor,1,México,CDMX,08001,Desempleado,VIP,Bloqueado,2022-03-24,1525,14,-6939.486537019668,-495.67760978711914,0.2734375,1536,Alto,-1649.0316315183456,Redes Sociales,Navidad2023,9,6,1,,,,,Sí,VERIFICADO,12852,Bajo
4093,2022-04-02,2022,4,2,martinez,Desconocido,Martinez,cliente4093@empresa.es,True,empresa.es,56,45-59,Otro,Colombia,CDMX,123,Médico,,Baja Morosidad,2022-04-13,1505,30,6386.79405176442,212.893135058814,0.5936675461741425,1516,Alto,1537.717565233518,,,4,4,No,2023-02-25,No usa,,,False,,765,
4094,2020-11-19,2020,11,4,carlos,Carlos,,carlos@outlook.es,True,outlook.es,79,60+,1,,Santiago,123,Jubilado,Básico,Inactivo,,379,42,3394.9980333793737,80.8332865090327,0.6253101736972705,2015,Alto,614.9748298677277,Evento,,7,2,0,,,Norte,Web,1,RECHAZADO,59,Alto
4095,fecha_invalida,2023,4,2,maria  LOPEZ,Maria,Lopez,,False,,veinticinco,,0,Colombia,,CP_INVALIDO,Ingeniero,,Bloqueado,2023-07-05,1057,22,$227.26153469451384,,0.576923076923077,1144,Alto,,Web,Verano2023,-7,4,1,,,Online,,1,,85,
4096,2021-04-25,2021,4,2,carlos sanchez,Carlos,Sanchez,carlos@empresa.es,True,empresa.es,75,60+,0,Argentina,,,Docente,Nuevo,Activo,2022-07-22,1405,-15,0,0,0,1144,Alto,0.0,Referido,,6,1,False,,,Sur,Web Móvil,0,,906,Crítico
4097,2022-05-25,2022,5,2,carlos martinez,Carlos,Martinez,carlosNone,False,,76,60+,Otro,España,,08001,Empresario,Básico,Baja Voluntaria,2022-05-31,1457,23,5027.461606435163,218.58528723631144,0.47163362952836635,1463,Alto,125428.80972992719,Redes Sociales,BlackFriday,4,0,1,2022-10-28,Mal servicio,Norte,,Sí,,105,
4098,2023-11-06,2023,11,4,miguel sanchez,Miguel,Sanchez,correo_invalido_sin_arroba,False,,44,30-44,M,,Bogotá,,Médico,Corporativo,,2024-02-22,825,12,4310.220001751573,359.18500014596447,0.3858520900321543,933,Alto,1686.2061100099938,,,4,0,1,,,Online,App Android,False,PENDIENTE,716,Alto
4099,2022-04-27,2022,4,2,miguel,Miguel,,miguel@empresa.es,True,empresa.es,35,30-44,No especificado,Argentina,CDMX,,,Inactivo,Baja Morosidad,2023-01-16,1227,19,6238.744822027177,328.3549906330093,0.3822937625754527,1491,Alto,1527.2581220925015,App,Verano2023,2,1,No,2022-09-01,Precio alto,Online,Tablet,False,RECHAZADO,117,
4100,19/08/2022,2022,8,3,fernandez,Desconocido,Fernandez,cliente4100@yahoo.com,True,yahoo.com,29,18-29,,Colombia,Santiago,,Jubilado,,Bloqueado,2022-09-20,1345,32,3724.3562686334703,116.38613339479595,0.6971677559912854,1377,Alto,987.211356609453,Redes Sociales,Verano2023,7,5,Activo,,,Norte,App Android,False,,536,Alto
4101,2022-10-28,2022,10,4,JAVIER martinez,Javier,Martinez,javier@yahoo.com,True,yahoo.com,53,45-59,No especificado,México,,08001,Desempleado,Inactivo,Baja Voluntaria,2023-04-05,1148,15,1119.6485631044254,74.64323754029503,0.3442999234889059,1307,Alto,312.6792085180683,Email Marketing,,5,2,True,2023-07-22,,Sur,Web,1,,919,Crítico
4102,2022-03-28,2022,3,1,ana   garcia,Ana,Garcia,ana@empresa.es,True,empresa.es,veinticinco,,M,México,Bogotá,08001,Desempleado,Inactivo,Baja Morosidad,2022-12-20,1254,10,512.2185758621982,51.221857586219826,0.19723865877712032,1521,Alto,122.9189876329404,Web,,5,2,Inactivo,2022-08-08,,Centro,Tablet,False,VERIFICADO,65,Crítico
4103,2021-07-16,2021,7,3,maria fernandez,Maria,Fernandez,maria@empresa.es,True,empresa.es,-74,Menor,,Argentina,,,Estudiante,Inactivo,Bloqueado,2021-11-30,1639,15,882.7993202912329,58.85328801941553,0.2533783783783784,1776,Alto,181.43116661390766,Email Marketing,,8,,False,,,Centro,,False,,344,Medio
4104,fecha_invalida,2022,10,4,elena,Elena,,correo_invalido_sin_arroba,False,,132,60+,No especificado,España,Santiago,CP_INVALIDO,,,Activo,2024-03-10,808,-11,0,0,0,1776,Alto,0.0,Evento,Navidad2023,2,6,1,,,,Tablet,No,,-305,Crítico
4105,2021-10-10,2021,10,4,JAVIER  garcia,Javier,Garcia,javier@hotmail.com,True,hotmail.com,18,18-29,,España,Barcelona,CP_INVALIDO,Jubilado,Básico,Baja Voluntaria,2022-01-02,1606,42,3420.213012968654,81.43364316592033,0.7455621301775148,1690,Alto,738.68505901394,Email Marketing,Navidad2023,7,N/A,False,2022-10-01,,,App Android,0,,208,
4106,2022-11-11,2022,11,4,sofia fernandez,Sofia,Fernandez,sofiaNone,False,,51,45-59,Otro,Colombia,,28001,Jubilado,Básico,Inactivo,2024-01-30,848,14,3895.8124507456555,278.27231791040396,0.3248259860788863,1293,Alto,1099.7459741084024,Referido,Navidad2023,2,6,False,,,Móvil,App Android,0,PENDIENTE,464,
4107,2022-09-20,2022,9,3,laura  garcia,Laura,Garcia,laura@outlook.es,True,outlook.es,25,18-29,F,Colombia,Buenos Aires,28001,,Nuevo,Bloqueado,2023-01-03,1240,15,1513.3784193110432,100.89189462073621,0.33457249070631967,1345,Alto,410.6937717832942,Redes Sociales,Verano2023,1,2,1,,,,Web Móvil,True,PENDIENTE,186,
4108,2023-07-29,2023,7,3,martinez,Desconocido,Martinez,cliente4108@empresa.es,True,empresa.es,21,18-29,F,Chile,Buenos Aires,,Médico,Inactivo,Activo,2023-11-17,922,38,$13687.360342208274,,1.1035818005808324,1033,Alto,,,BlackFriday,4,2,False,,,Norte,App iOS,False,PENDIENTE,728,Medio
4109,2023-05-07,2023,5,2,PEDRO,Pedro,,pedro@hotmail.com,True,hotmail.com,veinticinco,,,Chile,Bogotá,,Ingeniero,VIP,Bloqueado,2024-07-28,668,16,4187.3317876087085,261.7082367255443,0.43010752688172044,1116,Alto,1369.5126366282961,,Navidad2023,8,2,Si,,,Sur,,0,,8839,Medio
4110,2023-05-31,2023,5,2,elena  garcia,Elena,Garcia,correo_invalido_sin_arroba,False,,44,30-44,Otro,Argentina,Madrid,123,Jubilado,Nuevo,Activo,2024-11-14,559,6,1086.6883028495213,181.11471714158688,0.16483516483516486,1092,Alto,363.224570091644,Email Marketing,Navidad2023,10,6,True,,,,Web,1,VERIFICADO,176,
4111,2022-12-01,2022,12,4,miguel martinez,Miguel,Martinez,miguel@yahoo.com,True,yahoo.com,51,45-59,No especificado,Chile,CDMX,28001,Empresario,VIP,,2023-02-09,1203,16,3392.5897981326602,212.03686238329126,0.37706205813040067,1273,Alto,972.7378447120353,Web,,7,1,False,,,Sur,Web Móvil,Sí,PENDIENTE,12897,
4112,2020-12-25,2020,12,4,PEDRO rodriguez,Pedro,Rodriguez,pedro@yahoo.com,True,yahoo.com,46,45-59,M,México,Santiago,CP_INVALIDO,Estudiante,Corporativo,Baja Morosidad,2021-03-24,1890,-39,0,0,0,1273,Alto,0.0,,,9,1,Si,2021-11-26,Competencia,,Web,False,,410,Medio
4113,fecha_invalida,2020,1,1,martinez,Desconocido,Martinez,cliente4113@hotmail.com,True,hotmail.com,60,60+,Otro,Argentina,Buenos Aires,,Ingeniero,Básico,,2020-02-28,2280,11,4757.001917791116,432.4547197991924,0.1420576840292725,2323,Alto,747.4411106301151,,Verano2023,10,0,False,,,Norte,,1,,734,Bajo
4114,2023-02-27,2023,2,1,rodriguez,Desconocido,Rodriguez,cliente4114@gmail.com,True,gmail.com,-71,Menor,1,Argentina,CDMX,28001,Docente,,Bloqueado,2023-03-04,1180,16,-3466.388305212227,-216.64926907576418,0.4050632911392405,1185,Alto,-106770.61024493357,Referido,Primavera2024,6,,True,,,Móvil,Web,True,VERIFICADO,125,
4115,2022-05-31,2022,5,2,maria fernandez,Maria,Fernandez,mariaNone,False,,53,45-59,,España,,CP_INVALIDO,Ingeniero,Inactivo,Activo,2022-07-15,1412,5,1378.5630285043885,275.7126057008777,0.1029512697323267,1457,Alto,345.35038119704996,Evento,BlackFriday,0,N/A,True,,,Sur,,False,RECHAZADO,339,Crítico
4116,2023-02-09,2023,2,1,miguel martinez,Miguel,Martinez,correo_invalido_sin_arroba,False,,veinticinco,,0,Argentina,Buenos Aires,,Empresario,Premium,Baja Voluntaria,2023-08-14,1017,2,887.2440778873457,443.62203894367286,0.04987531172069826,1203,Alto,269.1970809882636,Evento,Navidad2023,-1,2,0,2023-07-11,,,Web,False,,2634,
4117,2021-04-03,2021,4,2,rodriguez,Desconocido,Rodriguez,cliente4117None,False,,76,60+,M,España,Bogotá,CP_INVALIDO,Médico,VIP,Bloqueado,,613,20,3159.7666062263306,157.98833031131653,0.3191489361702128,1880,Alto,613.4653251450056,Evento,,7,2,1,,,Norte,Web Móvil,No,PENDIENTE,16565,
4118,2021-01-22,2021,1,1,sofia  LOPEZ,Sofia,Lopez,sofia@gmail.com,True,gmail.com,66,60+,F,Argentina,,CP_INVALIDO,Empresario,,Baja Voluntaria,2021-07-08,1784,40,18995.72283201979,474.89307080049474,0.6150691952844695,1951,Alto,3553.7872033250765,Web,,9,2,No,2021-08-29,Competencia,Online,,0,RECHAZADO,613,Crítico
4119,2022-02-25,2022,2,1,PEDRO,Pedro,,pedroNone,False,,24,18-29,0,México,Santiago,,Desempleado,Básico,,2022-06-01,1456,29,10141.269525174586,349.69894914395127,0.5605670103092784,1552,Alto,2385.027948897374,Referido,Navidad2023,5,4,Activo,,,Móvil,Tablet,True,PENDIENTE,760,Alto
4120,2022-11-05,2022,11,4,miguel,Miguel,,miguel@gmail.com,True,gmail.com,60,60+,,México,,,Empresario,Premium,Bloqueado,2023-06-30,1062,-16,0,0,0,1552,Alto,0.0,Evento,BlackFriday,8,2,Si,,,Norte,App Android,0,RECHAZADO,4908,Bajo
4121,2022-10-24,2022,10,4,miguel martinez,Miguel,Martinez,miguel@hotmail.com,True,hotmail.com,25,18-29,,Colombia,Madrid,,Estudiante,Premium,Bloqueado,2023-01-13,1230,37,$5668.650633201276,,0.8466819221967963,1311,Alto,,Redes Sociales,Primavera2024,6,3,False,,,Sur,Web Móvil,0,VERIFICADO,3735,Alto
4122,fecha_invalida,2023,12,4,Cliente Anónimo,Desconocido,,correo_invalido_sin_arroba,False,,36,30-44,Otro,México,Bogotá,,Ingeniero,,Baja Morosidad,2024-11-23,550,20,5238.358220659031,261.91791103295157,0.6718924972004479,893,Alto,2141.0982648830304,,Verano2023,6,5,False,2024-06-08,Mal servicio,Sur,Web,1,,613,
4123,2020-09-02,2020,9,3,sanchez,Desconocido,Sanchez,cliente4123@hotmail.com,True,hotmail.com,veinticinco,,1,Colombia,Santiago,123,Jubilado,VIP,Inactivo,2022-03-15,1534,19,7407.024168301429,389.8433772790226,0.272336359292881,2093,Alto,1291.717067095089,Email Marketing,Navidad2023,4,N/A,True,,,Online,,False,,17207,Bajo
4124,2023-02-01,2023,2,1,sofia,Sofia,,sofia@yahoo.com,True,yahoo.com,72,60+,M,Colombia,Madrid,08001,,Premium,,2023-06-05,1087,35,12482.425978240432,356.6407422354409,0.8670520231213873,1211,Alto,3762.250604506819,Referido,Verano2023,3,0,1,,,Móvil,Web,No,,4560,Medio
4125,12/03/2022,2022,3,1,laura sanchez,Laura,Sanchez,,False,,-54,Menor,,México,Madrid,,Estudiante,Corporativo,Inactivo,2022-09-12,1353,11,1175.725458760514,106.88413261459218,0.21470396877033182,1537,Alto,279.2061108962834,Evento,Verano2023,5,2,Inactivo,,,Centro,,True,PENDIENTE,995,Medio
4126,2021-01-18,2021,1,1,ana,Ana,,anaNone,False,,33,30-44,No especificado,Chile,Bogotá,CP_INVALIDO,Empresario,Básico,Baja Morosidad,2021-01-18,1955,44,12694.77372563019,288.5175846734134,0.6751918158567776,1955,Alto,2370.1239948107514,Web,BlackFriday,4,5,No,2021-06-08,,,Web,Sí,VERIFICADO,340,Medio
4127,2021-11-09,2021,11,4,sofia martinez,Sofia,Martinez,sofia@yahoo.com,True,yahoo.com,38,30-44,1,México,CDMX,,Desempleado,Premium,,2022-02-08,1569,49,16176.633572452482,330.1353790296425,0.8855421686746987,1660,Alto,3556.910393942865,Web,BlackFriday,2,2,Si,,,Centro,App Android,No,PENDIENTE,3461,Medio
4128,2020-02-26,2020,2,1,elena,Elena,,correo_invalido_sin_arroba,False,,28,18-29,M,Colombia,Buenos Aires,08001,Médico,VIP,,2021-01-05,1968,-7,0,0,0,1660,Alto,0.0,Referido,Navidad2023,7,5,Inactivo,,,Sur,Tablet,No,PENDIENTE,-17859,Crítico
4129,2023-03-31,2023,3,1,PEDRO sanchez,Pedro,Sanchez,pedro@outlook.es,True,outlook.es,54,45-59,,Argentina,Buenos Aires,08001,Desempleado,Corporativo,Activo,2023-04-27,1126,49,13192.774622927858,269.24029842709916,1.2749349522983522,1153,Alto,4176.377048888698,Evento,Navidad2023,2,N/A,0,,,Sur,Web,False,,427,Alto
4130,2021-07-01,2021,7,3,martinez,Desconocido,Martinez,cliente4130@empresa.es,True,empresa.es,veinticinco,,,España,,CP_INVALIDO,Docente,Básico,,2021-07-30,1762,17,5667.349626630079,333.37350744882815,0.2847571189279732,1791,Alto,1154.987500681172,Redes Sociales,Verano2023,9,1,Activo,,,Norte,Web Móvil,1,PENDIENTE,696,Crítico
4131,fecha_invalida,2020,7,3,maria fernandez,Maria,Fernandez,maria@yahoo.com,True,yahoo.com,60,60+,1,,,,Médico,Corporativo,Baja Morosidad,2020-07-26,2131,38,10886.318445599743,286.48206435788796,0.5339578454332553,2135,Alto,186112.704105101,,Primavera2024,2,N/A,0,2021-07-21,,Norte,App Android,True,RECHAZADO,168,Alto
4132,2021-01-16,2021,1,1,sofia martinez,Sofia,Martinez,sofia@hotmail.com,True,hotmail.com,49,45-59,No especificado,Chile,,28001,,Nuevo,Activo,2021-01-30,1943,45,19342.87482283476,429.8416627296614,0.6898313745528871,1957,Alto,3607.6388913309597,App,,3,N/A,Inactivo,,,,Web Móvil,True,PENDIENTE,229,Crítico
4133,2021-07-09,2021,7,3,sofia martinez,Sofia,Martinez,sofia@hotmail.com,True,hotmail.com,18,18-29,F,México,Barcelona,28001,Jubilado,,Bloqueado,2022-03-09,1540,7,2179.904279485162,311.4148970693089,0.11777902411665732,1783,Alto,446.25073584525194,Redes Sociales,Primavera2024,8,4,False,,,,Tablet,0,VERIFICADO,820,Alto
4134,2020-12-11,2020,12,4,ana  fernandez,Ana,Fernandez,correo_invalido_sin_arroba,False,,65,60+,M,,Buenos Aires,,Docente,Nuevo,Inactivo,2022-04-07,1511,16,$1512.7819342536839,,0.24084295032614148,1993,Alto,,App,,6,3,Si,,,,,No,,559,Bajo
4135,2021-09-07,2021,9,3,,Desconocido,,cliente4135@empresa.es,True,empresa.es,27,18-29,1,Colombia,Barcelona,08001,Empresario,Nuevo,Bloqueado,2021-10-02,1698,8,2839.551031050259,354.9438788812824,0.1392919326755659,1723,Alto,601.5299630489521,,BlackFriday,1,5,True,,,Centro,Web Móvil,Sí,VERIFICADO,636,Alto
4136,2023-03-10,2023,3,1,maria sanchez,Maria,Sanchez,mariaNone,False,,-44,Menor,Otro,Argentina,Bogotá,CP_INVALIDO,Médico,,Bloqueado,2023-12-20,889,-12,0,0,0,1723,Alto,0.0,Referido,,3,2,No,,,Norte,App iOS,Sí,PENDIENTE,90,Bajo
4137,2021-01-12,2021,1,1,PEDRO rodriguez,Pedro,Rodriguez,pedroNone,False,,veinticinco,,,Chile,CDMX,08001,Docente,Nuevo,Baja Morosidad,2021-07-10,1782,34,6757.53926943857,198.75115498348737,0.5201427842937277,1961,Alto,1257.777579472248,Referido,Navidad2023,-1,2,1,2021-09-08,,,,True,,501,
4138,2020-05-16,2020,5,2,maria,Maria,,maria@hotmail.com,True,hotmail.com,18,18-29,No especificado,Chile,Bogotá,,Docente,Nuevo,Activo,2020-11-13,2021,33,8634.933979181666,261.66466603580807,0.44959128065395093,2202,Alto,1431.3128530432825,Web,BlackFriday,3,,No,,,,App iOS,1,PENDIENTE,138,Alto
4139,2021-02-01,2021,2,1,ana   garcia,Ana,Garcia,anaNone,False,,65,60+,No especificado,España,Buenos Aires,,,Básico,,2021-07-19,1773,4,1175.634815304804,293.908703826201,0.061823802163833076,1941,Alto,221.07506830821922,Redes Sociales,Navidad2023,10,2,1,,,Norte,Tablet,No,PENDIENTE,859,Bajo
4140,fecha_invalida,2020,2,1,ana   LOPEZ,Ana,Lopez,correo_invalido_sin_arroba,False,,40,30-44,Otro,,Barcelona,28001,Ingeniero,,Baja Morosidad,,670,5,317.9382399780436,63.58764799560872,0.06538796861377506,2294,Alto,50.58738343155445,App,,3,6,True,2020-09-07,Insatisfacción,Sur,App iOS,False,RECHAZADO,844,Alto
4141,2021-04-05,2021,4,2,carlos,Carlos,,carlosNone,False,,22,18-29,,Chile,Barcelona,28001,Desempleado,,Bloqueado,2022-05-15,1473,27,8069.096046586771,298.85540913284336,0.43130990415335463,1878,Alto,1568.2747907370456,Referido,Verano2023,8,1,No,,,Online,Web,1,PENDIENTE,923,Bajo
4142,2022-07-17,2022,7,3,LUIS fernandez,Luis,Fernandez,luis@empresa.es,True,empresa.es,134,60+,,México,Bogotá,28001,Docente,Inactivo,Bloqueado,2022-09-05,1360,19,1151.4355993697818,60.601873651041146,0.4042553191489362,1410,Alto,298.06666224820594,Referido,BlackFriday,2,N/A,Si,,,Centro,Tablet,0,,212,Medio
4143,2023-05-17,2023,5,2,miguel,Miguel,,miguel@empresa.es,True,empresa.es,42,30-44,,Argentina,Santiago,CP_INVALIDO,Médico,,Inactivo,2023-11-21,918,49,6315.436479483234,128.88645876496395,1.3291139240506329,1106,Alto,2084.208241420778,App,,1,,1,,,Online,Tablet,0,,129,Alto
4144,2020-10-03,2020,10,4,maria,Maria,,maria@outlook.es,True,outlook.es,veinticinco,,1,Argentina,Buenos Aires,,Empresario,VIP,,2022-02-14,1563,-41,0,0,0,1106,Alto,0.0,App,Navidad2023,10,4,Activo,,,Norte,App iOS,1,PENDIENTE,13757,
4145,2020-09-06,2020,9,3,LUIS  garcia,Luis,Garcia,luis@gmail.com,True,gmail.com,42,30-44,0,Chile,,,Jubilado,Nuevo,Activo,2021-03-05,1909,22,5536.53403540482,251.66063797294638,0.31594064145524176,2089,Alto,967.3695179141979,Web,,5,N/A,True,,,Norte,App iOS,0,RECHAZADO,275,Alto
4146,2020-06-15,2020,6,2,PEDRO  LOPEZ,Pedro,Lopez,correo_invalido_sin_arroba,False,,68,60+,0,Argentina,Barcelona,08001,Empresario,Nuevo,Baja Voluntaria,2020-07-06,2151,41,3495.1506610961546,85.24757709990621,0.5662983425414365,2172,Alto,587.3526663444275,Referido,Primavera2024,4,5,True,2020-08-03,,Sur,Tablet,0,RECHAZADO,293,Bajo
4147,2022-12-04,2022,12,4,carlos sanchez,Carlos,Sanchez,carlosNone,False,,-53,Menor,No especificado,Argentina,CDMX,28001,Estudiante,Nuevo,Activo,2023-02-01,1211,3,$623.5552708746606,,0.07086614173228346,1270,Alto,,,Verano2023,8,N/A,Inactivo,,,Sur,App Android,1,RECHAZADO,640,Bajo
4148,2020-11-08,2020,11,4,maria,Maria,,maria@yahoo.com,True,yahoo.com,22,18-29,,,Bogotá,CP_INVALIDO,Ingeniero,Nuevo,,2020-12-25,1979,22,9054.597021772519,411.5725918987509,0.32576505429417574,2026,Alto,163125.76075750098,,,4,5,1,,,Móvil,Web Móvil,False,PENDIENTE,97,Medio
4149,fecha_invalida,2020,6,2,JAVIER fernandez,Javier,Fernandez,javier@outlook.es,True,outlook.es,75,60+,,Argentina,CDMX,,Desempleado,Nuevo,Baja Voluntaria,2020-10-25,2040,38,2161.1908263288765,56.87344279812833,0.5275335492827395,2161,Alto,365.03223119391015,Web,Navidad2023,6,0,Inactivo,2021-06-13,No usa,Centro,App Android,True,,43,
4150,07/04/2022,2022,4,2,ana,Ana,,ana@empresa.es,True,empresa.es,58,45-59,No especificado,Argentina,,,Docente,Corporativo,,2022-05-23,1465,5,816.3598452347196,163.27196904694392,0.09927200529450696,1511,Alto,197.20141860401898,Evento,,3,2,No,,,Norte,App iOS,1,,427,Medio
4151,2020-08-20,2020,8,3,elena,Elena,,elena@outlook.es,True,outlook.es,veinticinco,,Otro,España,Bogotá,,Empresario,Premium,Activo,2021-03-10,1904,49,1654.329081602573,33.761817991889245,0.698005698005698,2106,Alto,286.71895288933484,,,6,2,False,,,,Web Móvil,True,,4711,Crítico
4152,2023-08-23,2023,8,3,sofia martinez,Sofia,Martinez,correo_invalido_sin_arroba,False,,67,60+,Otro,Argentina,Barcelona,CP_INVALIDO,Ingeniero,Inactivo,Baja Voluntaria,2024-08-07,658,-50,0,0,0,2106,Alto,0.0,Evento,,0,N/A,1,2024-05-01,Competencia,,Web Móvil,1,PENDIENTE,-260,Medio
4153,2023-09-25,2023,9,3,maria,Maria,,maria@hotmail.com,True,hotmail.com,53,45-59,0,Colombia,,CP_INVALIDO,Ingeniero,Inactivo,Inactivo,2023-09-30,970,43,4314.918323956171,100.34693776642257,1.323076923076923,975,Alto,1615.3283981989769,Referido,BlackFriday,1,,0,,,Norte,Web Móvil,0,RECHAZADO,148,Bajo
4154,2021-01-05,2021,1,1,elena fernandez,Elena,Fernandez,elena@outlook.es,True,outlook.es,58,45-59,,Argentina,Bogotá,,Jubilado,,,2021-03-20,1894,50,18545.932324124693,370.91864648249384,0.7621951219512195,1968,Alto,3439.6673263747525,Referido,BlackFriday,4,N/A,0,,,Centro,Web Móvil,1,,881,
4155,2021-10-28,2021,10,4,elena  garcia,Elena,Garcia,,False,,80,60+,Otro,España,Bogotá,28001,Estudiante,Nuevo,,2021-12-20,1619,29,4436.0157080401295,152.9660588979355,0.5203349282296651,1672,Alto,968.3885965518225,,Primavera2024,10,6,False,,,,,Sí,VERIFICADO,38,Alto
4156,2023-12-17,2023,12,4,maria fernandez,Maria,Fernandez,maria@empresa.es,True,empresa.es,47,45-59,,Colombia,Buenos Aires,123,Ingeniero,Básico,Baja Morosidad,2024-03-23,795,0,0,0,0,1672,Alto,0.0,,,4,N/A,False,2024-06-25,No usa,Centro,,1,,711,Crítico
4157,2020-09-13,2020,9,3,,Desconocido,,cliente4157@outlook.es,True,outlook.es,67,60+,No especificado,Chile,Madrid,28001,Ingeniero,VIP,Baja Voluntaria,2020-12-10,1994,34,4503.521850223617,132.45652500657695,0.4899135446685879,2082,Alto,789.5223224455428,App,BlackFriday,1,5,Si,2021-05-08,Competencia,Online,,1,,16982,
4158,fecha_invalida,2021,11,4,LUIS fernandez,Luis,Fernandez,correo_invalido_sin_arroba,False,,veinticinco,,0,Colombia,,28001,,,Inactivo,2022-03-27,1522,19,-1501.193092194963,-79.01016274710331,0.34692635423006696,1643,Alto,-333.4969437925511,Redes Sociales,,-6,2,0,,,Online,,True,,594,Alto
4159,2022-08-10,2022,8,3,garcia,Desconocido,Garcia,cliente4159@yahoo.com,True,yahoo.com,73,60+,F,Colombia,CDMX,,Estudiante,Corporativo,Bloqueado,2022-09-29,1336,22,9719.805279637914,441.8093308926325,0.47619047619047616,1386,Alto,2559.688980568426,Email Marketing,Verano2023,7,4,1,,,Norte,Tablet,Sí,,220,
4160,2023-08-23,2023,8,3,LUIS,Luis,,luis@gmail.com,True,gmail.com,24,18-29,,Argentina,Madrid,,Ingeniero,Inactivo,Inactivo,2023-09-16,984,-16,$0,0,0,1386,Alto,,Email Marketing,,1,3,True,,,,Tablet,False,,424,
4161,2021-03-30,2021,3,1,maria,Maria,,maria@outlook.es,True,outlook.es,104,60+,,Argentina,Buenos Aires,28001,Médico,Básico,Baja Voluntaria,2022-06-22,1435,11,1239.8046245812811,112.70951132557101,0.1751592356687898,1884,Alto,240.1956942527429,Evento,,6,5,No,2021-06-07,Competencia,Móvil,App Android,No,PENDIENTE,724,
